,idade,qx_mil,dx,lx,Lx,Tx,expx,ano
33,33,2.969287177266652,273.18133009394904,92002.3270855948,91865.73642054782,3835793.039260371,41.69234801736833,1998
34,34,3.088191715022611,283.27718794823926,91729.14575550085,91587.50716152674,3743927.3028398235,40.81502418892096,1998
35,35,3.2176264459378148,294.23864507471086,91445.8685675526,91298.74924501525,3652339.7956782966,39.93991038512857,1998
36,36,3.3641216091351267,306.64516793009585,91151.62992247789,90998.30733851285,3561041.0464332816,39.06722292801407,1998
37,37,3.533621767363735,321.01181558449673,90844.9847545478,90684.47884675555,3470042.739094768,38.19740570676967,1998
38,38,3.7452938932173248,339.03888303806957,90523.9729389633,90354.45349744426,3379358.2602480124,37.33108645735842,1998
39,39,3.9538421594239974,356.57699441519026,90184.93405592523,90006.64555871763,3289003.806750568,36.46954828076938,1998
40,40,4.207858876480904,377.98504962097115,89828.35706151005,89639.36453669956,3198997.1611918504,35.61233073651046,1998
41,41,4.469515805052094,399.79985147492766,89450.37201188908,89250.47208615161,3109357.7966551515,34.760702797769014,1998
42,42,4.755854573466439,423.51157087890874,89050.57216041414,88838.81637497469,3020107.3245689995,33.91451903451705,1998
43,43,5.068401385662161,449.1975166991646,88627.06058953523,88402.46183118565,2931268.5081940247,33.07419301391271,1998
44,44,5.406685532725903,476.74997658258843,88177.86307283607,87939.48808454478,2842866.046362839,32.24013315013763,1998
45,45,5.775779525061021,506.54229334640183,87701.11309625348,87447.84194958028,2754926.558278294,31.41267494809005,1998
46,46,6.169944923328107,537.9856994671699,87194.57080290708,86925.57795317349,2667478.7163287136,30.59225696928116,1998
47,47,6.578234946767727,570.047376495,86656.58510343991,86371.56141519241,2580553.1383755403,29.77907720798362,1998
48,48,6.996507141619642,602.3050760038788,86086.53772694491,85785.38518894298,2494181.5769603476,28.972957245319368,1998
49,49,7.433495712345726,635.4466768839346,85484.23265094103,85166.50931249907,2408396.191771405,28.17357209727369,1998
50,50,7.896126377173815,669.9767370009279,84848.7859740571,84513.79760555664,2323229.682458906,27.380824083555467,1998
51,51,8.403149576108792,707.3671251577115,84178.80923705618,83825.12567447731,2238715.884853349,26.594767794218793,1998
52,52,8.972540491547656,748.9508942368851,83471.44211189846,83096.96666478002,2154890.7591788713,25.815904274064312,1998
53,53,9.617713788248205,795.6012443823448,82722.49121766158,82324.6905954704,2071793.792514092,25.045108797107357,1998
54,54,10.332824621889895,846.5361859107641,81926.88997327923,81503.62188032386,1989469.1019186212,24.283469109684184,1998
55,55,11.105305093167964,900.4220658707235,81080.35378736847,80630.14275443311,1907965.4800382971,23.531785332879736,1998
56,56,11.92255485362501,955.9496341094649,80179.93172149775,79701.95690444301,1827335.3372838644,22.790432693695116,1998
57,57,12.784918602216136,1012.8721623306884,79223.98208738829,78717.54600622294,1747633.3803794214,22.059398358084152,1998
58,58,13.689241717197914,1070.6507887344503,78211.1099250576,77675.78453069038,1668915.8343731982,21.33860312137706,1998
59,59,14.644542850616054,1129.686759338081,77140.45913632314,76575.61575665411,1591240.0498425078,20.627827052862852,1998
60,60,15.675535352300672,1191.5095495511089,76010.77237698507,75415.01760220953,1514664.4340858536,19.926970700596005,1998
61,61,16.789607643478497,1256.1860670469118,74819.26282743397,74191.1697939105,1439249.4164836444,19.236348529698624,1998
62,62,17.97552130229239,1322.3346533685076,73563.07676038705,72901.9094337028,1365058.2466897338,18.556296267162164,1998
63,63,19.23714152595261,1389.7053798525594,72240.74210701854,71545.88941709226,1292156.337256031,17.886808739337297,1998
64,64,20.592831058858057,1459.0234296674764,70851.03672716598,70121.52501233225,1220610.4478389388,17.227841739836215,1998
65,65,22.018862979397795,1527.9332326621693,69392.0132974985,68628.04668116741,1150488.9228266063,16.579558196333238,1998
66,66,23.578298120217205,1600.1195114230006,67864.08006483634,67064.02030912484,1081860.8761454395,15.941583163167401,1998
67,67,25.38593992507377,1682.1729218064088,66263.96055341333,65422.87409251013,1014796.8558363143,15.314461245012934,1998
68,68,27.512706625867626,1776.819776482488,64581.78763160692,63693.37774336568,949373.9817438041,14.700336063153069,1998
69,69,29.93275317998978,1879.925601284632,62804.967855124436,61865.00505448212,885680.6040004384,14.102078772550048,1998
70,70,32.56505541336673,1984.0273770580027,60925.042253839805,59933.0285653108,823815.5989459561,13.521789537930687,1998
71,71,35.350858687176135,2083.61548778786,58941.0148767818,57899.207132887874,763882.5703806455,12.96011906102343,1998
72,72,38.31805518777959,2178.6649676210955,56857.399388993945,55768.0669051834,705983.3632477575,12.416736798278833,1998
73,73,41.45496675185928,2266.705117471755,54678.73442137285,53545.381862636976,650215.2963425741,11.891557169772708,1998
74,74,44.784233698738205,2347.2325689710215,52412.029303901094,51238.41301941559,596669.914479937,11.384216989963527,1998
75,75,48.35197235671873,2420.7316677720814,50064.796734930074,48854.430901044034,545431.5014605216,10.89451145379315,1998
76,76,52.20099292436938,2487.067503458909,47644.06506715799,46400.53131542854,496577.07055947743,10.422642775328127,1998
77,77,56.347810839245554,2544.4979567875885,45156.997563699086,43884.74858530529,450176.5392440489,9.969142403877132,1998
78,78,60.827730319911126,2592.0216343465318,42612.4996069115,41316.488789738236,406291.79065874364,9.534568363899625,1998
79,79,65.66974520759666,2628.1345915445763,40020.47797256497,38706.410676792686,364975.30186900543,9.119713715543453,1998
80,80,69.29132038748311,2590.9648452530673,37392.34338102039,36096.86095839386,326268.89119221276,8.725553460707154,1998
81,81,73.15136340280074,2545.7682881883447,34801.378535767326,33528.49439167316,290172.03023381886,8.337946438977779,1998
82,82,77.28031082508818,2492.723585785803,32255.61024757898,31009.24845468608,256643.53584214576,7.956554964307604,1998
83,83,81.71373045752208,2432.036498319547,29762.886661793178,28546.868412633405,225634.28738745968,7.581061943064412,1998
84,84,86.49345233079087,2363.939585774395,27330.85016347363,26148.880370586434,197087.4189748263,7.2111704464365385,1998
85,85,91.66900822685491,2288.6919311462625,24966.910577699236,23822.564612126105,170938.53860423985,6.8466035504178215,1998
86,86,97.29948146203296,2206.5789147922114,22678.218646552974,21574.92918915687,147115.97399211372,6.48710448933232,1998
87,87,103.45590835924929,2117.9120840526084,20471.639731760763,19412.68368973446,125541.04480295685,6.132437188613962,1998
88,88,110.22443058448324,2023.0291790713181,18353.727647708154,17342.213058172496,106128.36111322239,5.782387270330599,1998
89,89,117.71048274134273,1922.2944002465483,16330.698468636836,15369.551268513562,88786.1480550499,5.436763664797559,1998
90,90,126.04442732164806,1816.0990394191576,14408.404068390288,13500.354548680709,73416.59678653635,5.0954010199922495,1998
91,91,135.38924359226738,1704.8626529555058,12592.30502897113,11739.873702493376,59916.24223785562,4.758163187756829,1998
92,92,145.951178213366,1589.0350425096094,10887.442376015624,10092.924854760819,48176.36853536225,4.4249481991741115,1998
93,93,157.99474006314375,1469.0994496585126,9298.407333506015,8563.857608676759,38083.44368060143,4.095695350253263,1998
94,94,171.8641828483799,1345.5776017258295,7829.307883847502,7156.519082984587,29519.586071924667,3.7703953542082527,1998
95,95,188.01485948901913,1219.0376379578047,6483.730282121673,5874.21146314277,22363.06698894008,3.449105070055784,1998
96,96,207.05988083219574,1090.1066315187081,5264.692644163868,4719.639328404513,16488.855525797317,3.1319692601762616,1998
97,97,229.8409148847713,959.4906684115331,4174.58601264516,3694.8406784393933,11769.216197392803,2.8192534928596253,1998
98,98,257.537555115321,828.0077944165796,3215.0953442336267,2801.091447025337,8074.37551895341,2.511395356730261,1998
99,99,291.83837827623466,696.6437593419976,2387.087549817047,2038.7656701460483,5273.284071928073,2.2090869990638726,1998
100,100,335.2077951596636,566.6499358464857,1690.4437904750496,1407.1188225518067,3234.5184017820256,1.9134137556109212,1998
101,101,391.28416333424224,439.72273816850065,1123.7938546285638,903.9324855443135,1827.3995792302183,1.6260985693272099,1998
102,102,465.36962460364344,318.3459186692149,684.0711164600632,524.8981571254558,923.467093685905,1.3499577331442818,1998
103,103,564.508584295666,206.4550136461642,365.7251977908483,262.49769096776623,398.5689365604492,1.0898044186399856,1998
104,104,694.5646113455946,110.62343354939381,159.27018414468412,103.95846736998722,136.07124559268294,0.8543422381496915,1998
105,105,845.5648588944134,41.13398280277838,48.646750595290314,28.079759193901126,32.11277822269573,0.6601217518072974,1998
106,106,963.2401903077226,7.2365998781969285,7.512767792511938,3.894467853413474,4.033019028794604,0.5368219995850745,1998
107,107,998.3082146761506,0.2757006974906531,0.27616791431500937,0.1383175655696828,0.13855117538113063,0.5016917903905846,1998
108,108,999.9970050955966,0.00046721542508651416,0.00046721682435623877,0.0002336091118129817,0.00023360981144784402,0.5000029949044035,1998
109,109,999.9999999910146,1.3992697246161876e-09,1.3992697246287605e-09,6.996348623206667e-10,6.996348623269532e-10,0.5000000000089854,1998
110,110,1000.0,1.2572902855854732e-20,1.2572902855854732e-20,6.286451427927366e-21,6.286451427927366e-21,0.5,1998
111,111,1000.0,1.0150913050993246e-42,1.0150913050993246e-42,5.075456525496623e-43,5.075456525496623e-43,0.5,1998
112,112,1000.0,6.6167420363217655e-87,6.6167420363217655e-87,3.3083710181608828e-87,3.3083710181608828e-87,0.5,1998
113,113,1000.0,2.811398407384252e-175,2.811398407384252e-175,1.405699203692126e-175,1.405699203692126e-175,0.5,1998
114,114,1000.0,2.811398407384252e-175,2.811398407384252e-175,1.405699203692126e-175,1.405699203692126e-175,0.5,1998
115,115,1000.0,2.811398407384252e-175,2.811398407384252e-175,1.405699203692126e-175,1.405699203692126e-175,0.5,1998
116,116,1000.0,2.811398407384252e-175,2.811398407384252e-175,1.405699203692126e-175,1.405699203692126e-175,0.5,1998
117,0,31.65,3165.0,100000.0,98417.5,7006205.20747849,70.0620520747849,1999
118,1,3.2839365931739555,318.0,96835.0,96676.0,6907787.70747849,71.33565041026993,1999
119,2,1.7613477418485861,170.0,96517.0,96432.0,6811111.70747849,70.56903662026886,1999
120,3,1.2870146449811617,123.99999999999999,96347.0,96285.0,6714679.70747849,69.6926703216342,1999
121,4,0.9730921920954451,93.63385000000001,96223.0,96176.18307500001,6618394.70747849,68.78183706056234,1999
122,5,0.6582157719517271,63.27386494765247,96129.36615,96097.72921752618,6522218.52440349,67.84834630269212,1999
123,6,0.4999076988172749,48.02417912858849,96066.09228505235,96042.08019548806,6426120.795185965,66.89270524419835,1999
124,7,0.39579741141993513,38.00370280586766,96018.06810592375,95999.06625452082,6330078.714990476,65.92591206904262,1999
125,8,0.31259536503098684,30.002923267790262,95980.06440311788,95965.06294148398,6234079.648735955,64.95181772907253,1999
126,9,0.2918469040184158,28.002728383270902,95950.06147985009,95936.06011565845,6138114.585794471,63.97197136849673,1999
127,10,0.3023582500525415,29.002825825530582,95922.05875146682,95907.55733855405,6042178.525678813,62.99050087461158,1999
128,11,0.34416689796768063,33.00321559456927,95893.05592564128,95876.554317844,5946270.968340259,62.00940110774234,1999
129,12,0.4182712765386968,40.095506616098,95860.05271004672,95840.00495673867,5850394.414022416,61.030577895866934,1999
130,13,0.5592970730055133,53.5918215993923,95819.95720343062,95793.16129263092,5754554.409065677,60.055906692261054,1999
131,14,0.7375009083666839,70.62778146007628,95766.36538183123,95731.05149110119,5658761.247773046,59.08923477685438,1999
132,15,0.9400989808441319,89.9634653892364,95695.73760037115,95650.75586767653,5563030.196281945,58.132476281371694,1999
133,16,1.149142982377621,109.86470442199432,95605.77413498191,95550.8417827709,5467379.44041427,57.18670749629724,1999
134,17,1.3444084644123642,128.38550895520126,95495.90943055991,95431.71667608232,5371828.598631499,56.251923571005285,1999
135,18,1.5118359157497798,144.1800478608083,95367.52392160472,95295.43389767432,5276396.881955417,55.32697783254592,1999
136,19,1.6557669115821603,157.66766199635498,95223.34387374391,95144.51004274574,5181101.448057741,54.40999273169123,1999
137,20,1.8025296066897585,171.35869595165724,95065.67621174756,94979.99686377172,5085956.938014997,53.49940315668327,1999
138,21,1.9502330206912835,185.06603149526842,94894.3175157959,94801.78450004826,4990976.941151224,52.59510866201695,1999
139,22,2.068552808609276,195.9110881591323,94709.25148430064,94611.29594022107,4896175.1566511765,51.69690478931496,1999
140,23,2.1489854077988424,203.10778935363294,94513.3403961415,94411.7865014647,4801563.860710954,50.80302781158476,1999
141,24,2.20177838816433,207.65023193637646,94310.23260678787,94206.40749081969,4707152.074209491,49.91136109095652,1999
142,25,2.2434907152273937,211.1182698369003,94102.5823748515,93997.02323993304,4612945.66671867,49.02039402429258,1999
143,26,2.2794495184801367,214.02085264357058,93891.4641050146,93784.45367869281,4518948.643478737,48.12949384221379,1999
144,27,2.3380371223925924,219.02133985486896,93677.44325237103,93567.9325824436,4425164.1898000445,47.23831091203529,1999
145,28,2.4236667500059608,226.5120696973939,93458.42191251616,93345.16587766746,4331596.257217602,46.34784290785788,1999
146,29,2.514526860621025,234.43414156676556,93231.90984281877,93114.6927720354,4238251.091339935,45.45923277218361,1999
147,30,2.6132664029597663,243.0271788101491,92997.47570125201,92875.96211184694,4145136.3985678996,44.572568957504444,1999
148,31,2.713988721848484,251.73452719118302,92754.44852244186,92628.58125884627,4052260.436456053,43.68804408853352,1999
149,32,2.8186676132277,260.7344040740778,92502.71399525068,92372.34679321366,3959631.8551972066,42.80557493048803,1999
150,33,2.9263931871007873,269.9363006403091,92241.97959117661,92107.01144085646,3867259.5084039927,41.92515734748948,1999
151,34,3.0410844581283523,279.69475143315793,91972.0432905363,91832.19591481972,3775152.4969631364,41.04673944274097,1999
152,35,3.165765596206574,290.27648244047487,91692.34853910314,91547.2102978829,3683320.3010483165,40.17042162986508,1999
153,36,3.3080372590001033,302.3614599132523,91402.07205666267,91250.89132670604,3591773.090750434,39.296407728303954,1999
154,37,3.475190470452877,316.5888461268385,91099.71059674941,90941.416173686,3500522.199423728,38.425173653061336,1999
155,38,3.6724500910783915,333.39648374145463,90783.12175062258,90616.42350875185,3409580.783250042,37.55743047277022,1999
156,39,3.8975480261767608,352.5321481821628,90449.72526688113,90273.45919279005,3318964.3597412896,36.694023668378726,1999
157,40,4.142875654354256,373.2614678971118,90097.19311869897,89910.5623847504,3228690.9005484995,35.83564358431062,1999
158,41,4.405831406725358,395.3085160019822,89723.93165080185,89526.27739280087,3138780.33816375,34.98264376531809,1999
159,42,4.691685817415358,419.10183425078196,89328.62313479987,89119.07221767447,3049254.060770949,34.13524079700101,1999
160,43,5.001144049693128,444.64932341330547,88909.52130054908,88687.19663884243,2960134.988553274,33.29379064528821,1999
161,44,5.334138471066094,471.8838769511767,88464.87197713577,88228.93003866018,2871447.791914432,32.4586214588834,1999
162,45,5.697665907187085,501.35464836994066,87992.9881001846,87742.31077599962,2783218.861875771,31.630007367256713,1999
163,46,6.0859748435392005,532.4718802078967,87491.63345181465,87225.3975117107,2695476.551099771,30.808392125680044,1999
164,47,6.486136074765478,564.0289549009584,86959.16157160675,86677.14709415627,2608251.1535880608,29.993977706883587,1999
165,48,6.893513669194986,595.5660276451749,86395.13261670579,86097.34960288319,2521574.006493904,29.186528570781086,1999
166,49,7.317675350246184,627.8533734905749,85799.5665890606,85485.6399023153,2435476.6568910223,28.38565220912834,1999
167,50,7.7663548641151445,661.4737492167624,85171.71321557002,84840.97634096164,2349991.016988707,27.591214597748763,1999
168,51,8.259993318454432,698.054013333062,84510.23946635326,84161.21245968674,2265150.0406477447,26.803261414844137,1999
169,52,8.817942209583332,739.0510077836129,83812.1854530202,83442.6599491284,2180988.828188058,26.022335730770106,1999
170,53,9.454687510150181,785.4305266684052,83073.13444523659,82680.41918190238,2097546.1682389295,25.24939238475072,1999
171,54,10.163768684465968,836.3531882041508,82287.70391856818,81869.5273244661,2014865.749057027,24.485623648594398,1999
172,55,10.930312822455864,890.2887432944476,81451.35073036402,81006.2063587168,1932996.221732561,23.73191118869886,1999
173,56,11.741306998175142,945.8921608892016,80561.06198706958,80088.11590662498,1851990.0153738442,22.988649475240248,1999
174,57,12.598977481904779,1003.0697318580713,79615.16982618038,79113.63496025135,1771901.8994672194,22.25583269288654,1999
175,58,13.500509520195603,1061.303405725968,78612.10009432232,78081.44839145933,1692788.264506968,21.53343139893076,1999
176,59,14.454206322589258,1120.9352158181434,77550.79668859635,76990.32908068728,1614706.8161155086,20.821279536293236,1999
177,60,15.48231634193575,1183.3112932918796,76429.86147277821,75838.20582613227,1537716.4870348212,20.11931537495335,1999
178,61,16.59198515839985,1248.489643798827,75246.55017948634,74622.30535758693,1461878.2812086886,19.427844568576976,1999
179,62,17.77387322294972,1315.232146705469,73998.06053568752,73340.44446233478,1387255.9758511016,18.74719372113896,1999
180,63,19.032043877163233,1383.3027790154317,72682.82838898204,71991.17699947432,1313915.5313887668,18.077385821544922,1999
181,64,20.383103353785707,1453.3055995838404,71299.52560996661,70572.8728101747,1241924.3543892927,17.418409782739005,1999
182,65,21.806614596384943,1523.109600780727,69846.22001038278,69084.66520999241,1171351.481579118,16.770434841069342,1999
183,66,23.358589596575033,1595.931496019378,68323.11040960206,67525.14466159238,1102266.8163691254,16.133147477639046,1999
184,67,25.14081185701392,1677.5754508156886,66727.17891358268,65888.39118817484,1034741.6717075332,15.50704957941667,1999
185,68,27.216468705741747,1770.420496965308,65049.603462766994,64164.39321428434,968853.2805193582,14.894068971133839,1999
186,69,29.563989104834487,1870.7850757637893,63279.18296580169,62343.7904279198,904688.887305074,14.296785212824254,1999
187,70,32.1098681473299,1971.8155593878885,61408.3978900379,60422.490110343955,842345.0968771541,13.717099384118686,1999
188,71,34.8067772131195,2068.79587949217,59436.58233065001,58402.18439090392,781922.6067668103,13.155578199582846,1999
189,72,37.688315780682224,2162.09525140998,57367.78645115784,56286.73882545285,723520.4223759064,12.611963388057546,1999
190,73,40.750286854779624,2249.6477524061083,55205.69119974786,54080.86732354481,667233.6835504535,12.086320613869987,1999
191,74,44.01190172119399,2330.6961797476843,52956.043447341755,51790.695357467914,613152.8162269087,11.57852392874882,1999
192,75,47.50896633363909,2405.1579189649146,50625.34726759407,49422.76830811161,561362.120869441,11.088558423159222,1999
193,76,51.27535313109941,2472.5072368994383,48220.18934862916,46983.93573017944,511939.35256132914,10.616701416496676,1999
194,77,55.32807219189727,2531.131058489749,45747.68211172972,44482.11658248484,464955.4168311497,10.16347485530715,1999
195,78,59.69772640939049,2579.9298411337763,43216.55105323997,41926.58613267308,420473.3002486648,9.729450638730267,1999
196,79,64.41239763840294,2617.502204195344,40636.6212121062,39327.87011000853,378546.7141159917,9.315408191545648,1999
197,80,67.8645012791619,2580.1485505449746,38019.11900791086,36729.04473263837,339218.8440059832,8.92232258026284,1999
198,81,71.5397238692113,2535.2941607290923,35438.97045736588,34171.32337700133,302489.7992733448,8.53551317573542,1999
199,82,75.46584984022473,2483.103894593354,32903.67629663679,31662.124349340113,268318.47589634353,8.15466556008422,1999
200,83,79.67523874354241,2423.766368848028,30420.572402043435,29208.689217619423,236656.35154700335,7.779483844659888,1999
201,84,84.20580902401655,2357.4937021136866,27996.806033195408,26818.059182138564,207447.66232938392,7.40969030836647,1999
202,85,89.10228348784065,2284.5212757573318,25639.31233108172,24497.051693203055,180629.60314724536,7.045025264904389,1999
203,86,94.41778055619767,2205.1075367974663,23354.79105532439,22252.237286925658,156132.55145404226,6.685247197638593,1999
204,87,100.2158673615094,2119.5338782305953,21149.683518526923,20089.916579411627,133880.31416711662,6.3301332168795215,1999
205,88,106.57323685891109,2028.1046450758222,19030.149640296328,18016.097317758416,113790.39758770498,5.9794799167923465,1999
206,89,113.58323859132358,1931.1473332325495,17002.044995220505,16036.471328604232,95774.30026994659,5.63310474103968,1999
207,90,121.36059291793899,1829.0130760644388,15070.897661987956,14156.391123955736,79737.82894134238,5.2908480124882225,1999
208,91,130.04776959389318,1722.0775556191074,13241.884585923517,12380.845808113963,65581.43781738664,4.952575850653576,1999
209,92,139.82374322176773,1610.7425401695982,11519.80703030441,10714.43576021961,53200.59200927268,4.618184303723259,1999
210,93,150.91619935657502,1495.4383520303436,9909.064490134811,9161.34531411964,42486.15624905307,4.287605181230893,1999
211,94,163.61883837173954,1376.6277352107581,8413.626138104468,7725.312270499089,33324.810934933426,3.960814325229963,1999
212,95,178.31634972757547,1254.8118682427848,7036.99840289371,6409.592468772317,25599.49866443434,3.6378434665989805,1999
213,96,195.52114658818937,1130.5397410417381,5782.186534650925,5216.916664130056,19189.90619566202,3.318797496528799,1999
214,97,215.9284658110399,1004.4229556388746,4651.646793609187,4149.435315789749,13972.989531531966,3.003880163629191,1999
215,98,240.50061069043207,877.1595603565615,3647.223837970312,3208.644057792031,9823.554215742215,2.693433321385902,1999
216,99,270.5978718917719,749.5734985256993,2770.0642776137506,2395.277528350901,6614.910157950181,2.387998795337898,1999
217,100,308.1836334530554,622.6821896577503,2020.4907790880513,1709.1496842591762,4219.632629599281,2.0884196420355914,1999
218,101,356.14109660350533,497.8170838815064,1397.808589430301,1148.900047489548,2510.4829453401053,1.7960133914782226,1999
219,102,418.7241754581074,376.8482010802197,899.9915055487946,711.5674050086848,1361.582897850558,1.512884165523646,1999
220,103,501.9990734445706,262.6174541219555,523.1433044685749,391.8345774075972,650.0154928418733,1.2425189948711646,1999
221,104,613.2556466522192,159.76894882393538,260.5258503466194,180.6413759346517,258.1809154342761,0.9909992236500774,1999
222,105,754.8618855941611,76.05754467003847,100.75690152268403,62.7281291876648,77.53953949962442,0.7695705041323394,1999
223,106,901.694886437511,22.2712837723258,24.69935685264556,13.563714966482662,14.811410311959627,0.5996678537147079,1999
224,107,986.140697141831,2.3944216801378424,2.4280730803197614,1.2308622402508402,1.2476953454769648,0.5138623526572978,1999
225,108,999.77994571516,0.03364399504711833,0.03365140018191923,0.01682940265836006,0.0168331052261248,0.5002200542956654,1999
226,109,999.9999508058456,7.405134436604965e-06,7.40513480089431e-06,3.7025675825918273e-06,3.7025677647364997e-06,0.5000000491941544,1999
227,110,999.9999999999976,3.642893451251083e-13,3.6428934512510914e-13,1.82144672562555e-13,1.8214467256255543e-13,0.5000000000000023,1999
228,111,1000.0,8.818009201609814e-28,8.818009201609814e-28,4.409004600804907e-28,4.409004600804907e-28,0.5,1999
229,112,1000.0,5.16676520694334e-57,5.16676520694334e-57,2.58338260347167e-57,2.58338260347167e-57,0.5,1999
230,113,1000.0,1.7738426130836022e-115,1.7738426130836022e-115,8.869213065418011e-116,8.869213065418011e-116,0.5,1999
231,114,1000.0,2.0907774073884348e-232,2.0907774073884348e-232,1.0453887036942174e-232,1.0453887036942174e-232,0.5,1999
232,115,1000.0,2.0907774073884348e-232,2.0907774073884348e-232,1.0453887036942174e-232,1.0453887036942174e-232,0.5,1999
233,116,1000.0,2.0907774073884348e-232,2.0907774073884348e-232,1.0453887036942174e-232,1.0453887036942174e-232,0.5,1999
234,0,30.07,3007.0,100000.0,98496.5,7047120.128827696,70.47120128827696,2000
235,1,2.989906488097079,290.0,96993.0,96848.0,6948623.628827696,71.64046507302275,2000
236,2,1.6235277085509239,157.0,96703.0,96624.5,6851775.628827696,70.85380628137385,2000
237,3,1.1911420462784579,115.0,96546.0,96488.5,6755151.128827696,69.9682133783657,2000
238,4,0.9198597961236532,88.703,96431.0,96386.64850000001,6658662.628827696,69.05105856858994,2000
239,5,0.6477884924795249,62.40943133564465,96342.297,96311.09228433218,6562275.980327697,68.11417398868636,2000
240,6,0.49061749354144246,47.23659711738999,96279.88756866436,96256.26927010567,6465964.888043364,67.15800206384748,2000
241,7,0.37155337109944614,35.75556587831467,96232.65097154697,96214.77318860783,6369708.618773258,66.19072169856969,2000
242,8,0.29232904046812974,28.12114612995216,96196.89540566866,96182.8348326037,6273493.8455846505,65.21513837976696,2000
243,9,0.25463718938277924,24.488146383835904,96168.77425953871,96156.53018634679,6177311.010752047,64.23406202600464,2000
244,10,0.2704417562071584,26.001429585725113,96144.28611315487,96131.285398362,6081154.4805657,63.25029522200228,2000
245,11,0.3225370137234297,31.001704506056864,96118.28468356915,96102.78383131612,5985023.195167338,62.2672701127639,2000
246,12,0.4163110676297329,40.00219936265402,96087.2829790631,96067.28187938177,5888920.411336021,61.287198771341934,2000
247,13,0.5622540138689324,54.00296913958293,96047.28077970044,96020.27929513065,5792853.12945664,60.31251569467605,2000
248,14,0.7396757928074342,71.00390386871088,95993.27781056086,95957.7758586265,5696832.850161509,59.346164440847566,2000
249,15,0.9383112482667306,90.00494856597156,95922.27390669215,95877.27143240916,5600875.074302882,58.38972374394608,2000
250,16,1.1411397622799417,109.35801261762354,95832.26895812618,95777.58995181737,5504997.802870473,57.44409333849621,2000
251,17,1.3358874008270656,127.87503070259609,95722.91094550856,95658.97343015726,5409220.212918656,56.5091487449428,2000
252,18,1.501750500942674,143.55989307269277,95595.03591480597,95523.25596826962,5313561.239488499,55.58407074844274,2000
253,19,1.6433336684609476,156.8586242508071,95451.47602173327,95373.04670960786,5218037.983520229,54.66691769472626,2000
254,20,1.7872894500371284,170.319064319845,95294.61739748246,95209.45786532253,5122664.936810622,53.75607853530198,2000
255,21,1.9322518952806018,183.80410574149087,95124.29833316262,95032.39628029187,5027455.478945299,52.85143298862692,2000
256,22,2.048206016506975,194.45769148674964,94940.49422742112,94843.26538167775,4932423.082665008,51.95278498182079,2000
257,23,2.1269183069504396,201.51707961927403,94746.03653593437,94645.27799612473,4837579.8172833305,51.058387180645596,2000
258,24,2.1783877562065808,205.95462360007167,94544.5194563151,94441.54214451506,4742934.539287206,50.166149942500994,2000
259,25,2.2188869352266805,209.32660899534656,94338.56483271503,94233.90152821736,4648492.99714269,49.274578274384254,2000
260,26,2.264479384261684,213.15371941387014,94129.23822371969,94022.66136401275,4554259.095614472,48.3830442225638,2000
261,27,2.319485294281679,217.8369769042528,93916.08450430582,93807.1660158537,4460236.43425046,47.491720484215556,2000
262,28,2.391616989998513,224.09032071961974,93698.24752740157,93586.20236704175,4366429.268234606,46.600970492619574,2000
263,29,2.4782532779773647,231.65263650363104,93474.15720668195,93358.33088843014,4272843.065867566,45.711490678860315,2000
264,30,2.5725787784379777,239.8736885056469,93242.50457017832,93122.5677259255,4179484.734979137,44.823814570891074,2000
265,31,2.6690819999576867,248.23164803498142,93002.63088167268,92878.5150576552,4086362.167253211,43.93813517439408,2000
266,32,2.76964895028668,256.8971244719163,92754.3992336377,92625.95067140175,3993483.652195556,43.054385400485735,2000
267,33,2.873511257001269,265.7926135551865,92497.50210916578,92364.60580238819,3900857.7015241543,42.172573448744075,2000
268,34,2.984609484601349,275.27563494159574,92231.7094956106,92094.0716781398,3808493.0957217664,41.29266514249111,2000
269,35,3.105422737655981,285.5636005846799,91956.433860669,91813.65206037665,3716399.024043627,40.41477978228972,2000
270,36,3.243935059286612,297.3743499520019,91670.87026008432,91522.18308510832,3624585.3719832506,39.539118170251314,2000
271,37,3.408451436718289,311.44212341286317,91373.49591013232,91217.77484842588,3533063.1888981424,38.666170684472675,2000
272,38,3.604575488150219,328.24004698022577,91062.05378671945,90897.93376322935,3441845.4140497167,37.79670313730259,2000
273,39,3.8295117303354114,347.46620405439967,90733.81373973923,90560.08063771203,3350947.4802864864,36.93162826703549,2000
274,40,4.074712160285937,368.2983494274858,90386.34753568482,90202.19836097109,3260387.3996487753,36.071679944380584,2000
275,41,4.336813202008166,390.3914641299813,90018.04918625734,89822.85345419234,3170185.2012878032,35.21721732414283,2000
276,42,4.621004074101517,414.1697714861268,89627.65772212736,89420.5728363843,3080362.347833611,34.36843521431363,2000
277,43,4.92762003060582,439.61017022579074,89213.48795064124,88993.68286552835,2990941.774997227,33.525667964602086,2000
278,44,5.256552583619428,466.64455660455815,88773.87778041545,88540.55550211317,2901948.0921316976,32.689211789415616,2000
279,45,5.616443308016008,495.97256908928154,88307.2332238109,88059.24693926625,2813407.5366295846,31.859310205078263,2000
280,46,6.000403202805435,526.9029696749744,87811.26065472161,87547.80916988413,2725348.2896903176,31.03643279199153,2000
281,47,6.392458993952266,557.9616773151229,87284.35768504663,87005.37684638907,2637800.4805204337,30.220769797476965,2000
